language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Bughotu	bgt	worm (earthworm)	1219	107	keju	31	k e j u	
Bughotu	bgt	louse	1392	108	gutu	1	g u t u	
Bughotu	bgt	mosquito	1509	109	ñamu	1	ñ a m u	
Bughotu	bgt	dust	2	11	mau|m|avu ña	1	m a u| m| a v u _ ñ a	mau|m|avu [ña]
Bughotu	bgt	fish	227	111	iga	1	i g a	
Bughotu	bgt	branch	1531	113	otootoña	5	o t oo t o ñ a	otooto[ña]
Bughotu	bgt	leaf	628	114	eloña	11	e l o ñ a	elo[ña]
Bughotu	bgt	root	670	115	ogaña	2	o g a ñ a	oga[ña]
Bughotu	bgt	flower	239	116	ruŋgu	30	r u ŋ g u	
Bughotu	bgt	fruit	1507	117	sagaroña	21	s a g a r o ñ a	sagaro[ña]; gano[ña] 21
Bughotu	bgt	grass	606	118	sesehuña	17	s e s e h u ñ a	sesehu[ña]; buuburu 19
Bughotu	bgt	earth/soil	1228	119	tano	1	t a n o	
Bughotu	bgt	skin	763	12	guiguliña	1	g u i g u l i ñ a	guiguli[ña]
Bughotu	bgt	stone	857	120	gahira	25	g a h i r a	
Bughotu	bgt	sand	671	121	nahiga	58	n a h i g a	
Bughotu	bgt	water	948	122	bea	39	b e a	
Bughotu	bgt	sea	1474	124	tahi	1	t a h i	
Bughotu	bgt	salt	1274	125	tahi	20	t a h i	
Bughotu	bgt	lake	624	126	kolo	11	k o l o	
Bughotu	bgt	sky	1732	128	maaloa	37	m aa l o a	
Bughotu	bgt	moon	1313	129	vulaña	1	v u l a ñ a	vula[ña]
Bughotu	bgt	star	1430	130	veituguña	1	v e i t u g u ñ a	veitugu[ña]
Bughotu	bgt	cloud	1489	131	parako	17	p a r a k o	
Bughotu	bgt	rain	658	133	uha	1	u h a	
Bughotu	bgt	thunder	1150	134	kukuro	2	k u k u r o	rete 54; ŋgumu 55
Bughotu	bgt	lightning	1654	135	oŋa	43	o ŋ a	
Bughotu	bgt	wind	960	136	guri	12	g u r i	
Bughotu	bgt	warm	1232	138	guguvu	65	g u g u v u	
Bughotu	bgt	cold	1287	139	gaula	61	g a u l a	
Bughotu	bgt	belly	1251	14	kutu ña	14	k u t u _ ñ a	kutu [ña]
Bughotu	bgt	dry	1398	140	dadaga	46	d a d a g a	
Bughotu	bgt	fire	221	143	joto	39	j o t o	
Bughotu	bgt	smoke	778	145	ahuña	2	a h u ñ a	ahu[ña]
Bughotu	bgt	ash	646	146	pa|rafu	1	p a| r a f u	
Bughotu	bgt	black	163	147	joŋo	52	j o ŋ o	
Bughotu	bgt	white	1335	148	pura	3	p u r a	
Bughotu	bgt	red	156	149	mela	1	m e l a	metha 1
Bughotu	bgt	bone	1394	15	huli ña	2	h u l i _ ñ a	huli [ña]
Bughotu	bgt	yellow	1424	150	ŋoŋone	9	ŋ o ŋ o n e	aŋoaŋo 9
Bughotu	bgt	small	1246	152	iso	53	i s o	
Bughotu	bgt	big	1202	153	hutu	52	h u t u	
Bughotu	bgt	short	1645	154	kudo	62	k u d o	
Bughotu	bgt	long	1203	155	teve	15	t e v e	
Bughotu	bgt	thin	1400	156	manivi	1	m a n i v i	
Bughotu	bgt	thick	1244	157	tuta	16	t u t a	
Bughotu	bgt	narrow	1267	158	kapisa	1	k a p i s a	
Bughotu	bgt	wide	1243	159	aba	1?	a b a	
Bughotu	bgt	painful, sick	2103	160	vahagi	1	v a h a g i	
Bughotu	bgt	new	1231	163	mathaŋani	14	m a t h a ŋ a n i	
Bughotu	bgt	good	1035	164	toke	75	t o k e	
Bughotu	bgt	bad, evil	1292	165	dika	14	d i k a	
Bughotu	bgt	correct, true	1725	166	tutuni	6	t u t u n i	
Bughotu	bgt	night	1233	167	boŋi	1	b o ŋ i	
Bughotu	bgt	year	1226	169	vinoga	49	v i n o g a	
Bughotu	bgt	liver	1224	17	ate ña	1	a t e _ ñ a	ate [ña]; kola[ña] 8
Bughotu	bgt	when?	1238	170	iŋiha	1	i ŋ i h a	
Bughotu	bgt	to climb	1102	172	raba	37	r a b a	
Bughotu	bgt	at	1461	173	i	1	i	
Bughotu	bgt	above	1741	175	popo	2	p o p o	
Bughotu	bgt	below	1485	176	sara	10	s a r a	
Bughotu	bgt	this	1214	177	ani	1	a n i	
Bughotu	bgt	breast	1402	18	susuu ña	1	s u s uu _ ñ a	susuu [ña]
Bughotu	bgt	far	1406	180	hau	1	h a u	
Bughotu	bgt	where?	1237	181	ivei	3	i v e i	
Bughotu	bgt	I	1209	182	i-nau	1	i n a u	
Bughotu	bgt	thou	1215	183	i-goe	1	i g o e	
Bughotu	bgt	he/she	262	184	ina	1	i n a	nea 1; ia 1
Bughotu	bgt	we	1212	185	i-gita	1	i g i t a	i-gami 2
Bughotu	bgt	you	1213	186	i-gamu	1	i g a m u	
Bughotu	bgt	they	817	187	imaira	1	i m a i r a	[ima]ira; [ra]ira 1
Bughotu	bgt	what?	1236	188	hava	1	h a v a	
Bughotu	bgt	who?	1235	189	hai	1	h a i	
Bughotu	bgt	all	98	191	udolu	15	u d o l u	hihovu 15
Bughotu	bgt	and	1577	192	ma	2	m a	me 2
Bughotu	bgt	no, not	1269	195	teo	79	t e o	
Bughotu	bgt	to count	1420	196	iju	46	i j u	
Bughotu	bgt	One	1493	197	tafi	1	t a f i	
Bughotu	bgt	Two	1498	198	rua	1	r u a	
Bughotu	bgt	Three	492	199	tolu	1	t o l u	
Bughotu	bgt	left	244	2	toi ña	45	t o i _ ñ a	toi [ña]
Bughotu	bgt	Four	1500	200	vati	1	v a t i	
Bughotu	bgt	Five	493	201	lima	1	l i m a	
Bughotu	bgt	Six	1703	202	ono	1	o n o	
Bughotu	bgt	Seven	1704	203	vitu	1	v i t u	
Bughotu	bgt	Nine	1483	205	hia	27	h i a	
Bughotu	bgt	One Hundred	1634	209	hathangatu	4	h a t h a n g a t u	
Bughotu	bgt	to think	2271	21	toga	38?	t o g a	gana 14
Bughotu	bgt	to fear	1419	22	matagu	1	m a t a g u	
Bughotu	bgt	blood	946	23	gaugabuaña	5	g a u g a b u a ñ a	gaugabua[ña]
Bughotu	bgt	head	1256	24	ulu ña	1	u l u _ ñ a	ulu [ña]
Bughotu	bgt	neck	1333	25	luaña	18	l u a ñ a	lua[ña]
Bughotu	bgt	hair	1040	26	vulu ña	31	v u l u _ ñ a	vulu [ña]
Bughotu	bgt	nose	1221	27	ihu ña	1	i h u _ ñ a	ihu [ña]
Bughotu	bgt	to breathe	1407	28	atheathe	16	a t h e a t h e	
Bughotu	bgt	to sniff, smell	375	29	higini	12	h i g i n i	
Bughotu	bgt	right	1019	3	madothoña	9	m a d o t h o ñ a	madotho[ña]
Bughotu	bgt	mouth	674	30	livoña	54	l i v o ñ a	livo[ña]
Bughotu	bgt	tooth	1380	31	kei ña	31	k e i _ ñ a	kei [ña]
Bughotu	bgt	tongue	1205	32	thapiña	21	t h a p i ñ a	thapi[ña]
Bughotu	bgt	to laugh	1355	33	kia	14	k i a	
Bughotu	bgt	to cry	1839	34	taŋi	1	t a ŋ i	
Bughotu	bgt	to vomit	1278	35	lua	8	l u a	
Bughotu	bgt	to spit	1440	36	aŋusu	14	a ŋ u s u	
Bughotu	bgt	to eat	1336	37	vaŋa	1	v a ŋ a	gani 1
Bughotu	bgt	leg/foot	2098	4	n|aeña	1	n| a e ñ a	n|ae[ña]
Bughotu	bgt	to drink	1401	40	kou	30	k o u	
Bughotu	bgt	to suck	1421	42	suuvi	1	s uu v i	
Bughotu	bgt	to hear	1408	44	rooroŋo	1	r oo r o ŋ o	
Bughotu	bgt	eye	1248	45	mataña	1	m a t a ñ a	mata[ña]
Bughotu	bgt	to see	1409	46	regi-a	13	r e g i a	
Bughotu	bgt	to yawn	1028	47	maomaova	1	m a o m a o v a	
Bughotu	bgt	to sleep	1585	48	eŋgo	8	e ŋ g o	
Bughotu	bgt	to lie down	1411	49	eŋgo	1	e ŋ g o	
Bughotu	bgt	to walk	1443	5	vano	2	v a n o	taveti 12; aʔaso 55?
Bughotu	bgt	to dream	1920	50	maturiŋita	11,  12	m a t u r i ŋ i t a	
Bughotu	bgt	to sit	1416	51	sopou	19	s o p o u	
Bughotu	bgt	to stand	1442	52	tuu	2	t uu	
Bughotu	bgt	person/human being	683	53	tinoni	10	t i n o n i	
Bughotu	bgt	man/male	1554	54	mane	1	m a n e	
Bughotu	bgt	woman/female	962	55	vaivineña	1,  41	v a i v i n e ñ a	vaivine[ña]
Bughotu	bgt	child	2099	56	datheña	28	d a t h e ñ a	dathe[ña]
Bughotu	bgt	husband	1200	57	tauña	18	t a u ñ a	tau[ña]
Bughotu	bgt	wife	1199	58	tauña	12	t a u ñ a	tau[ña]
Bughotu	bgt	mother	1216	59	idoña	19	i d o ñ a	ido[ña]; tina[ña] 1
Bughotu	bgt	road/path	667	6	hatha utu	1,  6	h a t h a _ u t u	haŋana 23
Bughotu	bgt	father	1217	60	tamaña	1	t a m a ñ a	tama[ña]
Bughotu	bgt	rope	1218	65	gatho	2	g a t h o	[g]atho; piru 50
Bughotu	bgt	to tie up, fasten	1094	66	tari	33	t a r i	
Bughotu	bgt	to come	1446	7	mai	1	m a i	
Bughotu	bgt	to shoot	1172	70	vuhu	28	v u h u	
Bughotu	bgt	to stab, pierce	1434	71	suki	1	s u k i	
Bughotu	bgt	to steal	713	73	bilau	1,  11	b i l a u	
Bughotu	bgt	to die, be dead	1494	75	thehe	16	t h e h e	
Bughotu	bgt	to live, be alive	1422	76	havi	43	h a v i	
Bughotu	bgt	to scratch	1436	77	ŋgaŋ|garu	44	ŋ g a ŋ| g a r u	
Bughotu	bgt	to cut, hack	1432	78	utuhi	54	u t u h i	
Bughotu	bgt	stick/wood	1295	79	gai	1	g a i	
Bughotu	bgt	to split	1437	80	pahala	13	p a h a l a	
Bughotu	bgt	sharp	1396	81	vaavaŋa	14,  20	v aa v a ŋ a	
Bughotu	bgt	dull, blunt	379	82	ŋutu	32	ŋ u t u	
Bughotu	bgt	to choose	1750	85	vili	1	v i l i	
Bughotu	bgt	to grow	479	86	bulou	10	b u l o u	biobiroro 10
Bughotu	bgt	to swell	1573	87	vora	7?	v o r a	
Bughotu	bgt	to squeeze	1414	88	poji	18	p o j i	
Bughotu	bgt	to swim	1439	9	otho	8	o t h o	
Bughotu	bgt	to dig	1418	90	geli	1	g e l i	
Bughotu	bgt	to buy	1869	91	voli	1	v o l i	
Bughotu	bgt	to open, uncover	1156	92	haŋa-vi	14	h a ŋ a v i	
Bughotu	bgt	to pound, beat	354	93	tupi	12?	t u p i	
Bughotu	bgt	to throw	1456	94	soni	50	s o n i	
Bughotu	bgt	to fall	1280	95	hotu	17	h o t u	kutu 17
Bughotu	bgt	dog	2009	96	iu	44	i u	aku 44
Bughotu	bgt	egg	744	98	kidoruña	1?	k i d o r u ñ a	kidoru[ña]
Marquesan	mrq	hand	1277	1	ìma	1	ì m a	
Marquesan	mrq	dirty	1230	10	paàpaà	7	p a à p a à	pa\C3 pa\C3 ; hava 8
Marquesan	mrq	wing	1257	100	peheu	8	p e h e u	pekeu 8
Marquesan	mrq	rat	1490	102	kioʔe	12	k i o ʔ e	kio'e; kumakuma 13
Marquesan	mrq	meat/flesh	634	103	kiko	10	k i k o	
Marquesan	mrq	tail	1220	105	iku	1	i k u	%iku; hiku 1; vèo 10
Marquesan	mrq	worm (earthworm)	1219	107	noke	7	n o k e	to'e 7; toke 7
Marquesan	mrq	louse	1392	108	kutu	1	k u t u	kutu papa 1,  6; 'utu 1
Marquesan	mrq	mosquito	1509	109	nono	1	n o n o	nono kia 1; nono purutia 1
Marquesan	mrq	dust	2	11	ʔepo	1	ʔ e p o	'epo
Marquesan	mrq	spider	843	110	pukavèevèe	1	p u k a v è e v è e	punavèevèe 1; puka/vèevèe/ 1; puna/vèevèe/ 1
Marquesan	mrq	fish	227	111	ika	1	i k a	i\C3  1
Marquesan	mrq	rotten	1728	112	paà	13	p a à	pa\C3 ; pee 16
Marquesan	mrq	branch	1531	113	àà	1	àà	\C3 \C3 
Marquesan	mrq	leaf	628	114	àu	1	à u	\C3 u
Marquesan	mrq	root	670	115	aka	2	a k a	
Marquesan	mrq	flower	239	116	pua	1	p u a	
Marquesan	mrq	fruit	1507	117	hua	1	h u a	
Marquesan	mrq	grass	606	118	mutie	13	m u t i e	
Marquesan	mrq	earth/soil	1228	119	ʔepo	11	ʔ e p o	'epo
Marquesan	mrq	skin	763	12	kiì	1	k i ì	
Marquesan	mrq	stone	857	120	hatu-keàa	1	h a t u k e à a	hatu-ke\C3 a
Marquesan	mrq	sand	671	121	one	1	o n e	
Marquesan	mrq	water	948	122	vai	2	v a i	
Marquesan	mrq	to flow	2003	123	tahe	10	t a h e	
Marquesan	mrq	sea	1474	124	moana	10	m o a n a	tai 1
Marquesan	mrq	salt	1274	125	kanatai	20	k a n a t a i	pa'atai 20,  19
Marquesan	mrq	lake	624	126	vai óto	6	v a i _ ó t o	
Marquesan	mrq	woods/forest	420	127	vao	14	v a o	
Marquesan	mrq	sky	1732	128	àni	1	à n i	\C3 ni; \C3 ki 1; de ahgy 1
Marquesan	mrq	moon	1313	129	mahina	5	m a h i n a	me'ama 5
Marquesan	mrq	back	1291	13	tua	12	t u a	
Marquesan	mrq	star	1430	130	hetuu	1	h e t uu	fetuu 1; fettoe 1
Marquesan	mrq	cloud	1489	131	ao	12	a o	ao (i)
Marquesan	mrq	fog	249	132	kohu	1,  9	k o h u	
Marquesan	mrq	rain	658	133	ua	1	u a	
Marquesan	mrq	thunder	1150	134	hatutiì	14	h a t u t i ì	pha too tee 14
Marquesan	mrq	lightning	1654	135	uià	2	u i à	ui\C3 
Marquesan	mrq	wind	960	136	metaki	1,  66,  67	m e t a k i	metani 1,  66,  67
Marquesan	mrq	to blow	175	137	puhi	6	p u h i	
Marquesan	mrq	warm	1232	138	mahana	1	m a h a n a	ha'amaahanahana 1
Marquesan	mrq	cold	1287	139	makaìì	1,  52	m a k a ìì	kamaìì 43; makkarede 1,  52; anu 8; kamariri 43
Marquesan	mrq	belly	1251	14	kopu	2	k o p u	'opu 2
Marquesan	mrq	dry	1398	140	paka	12	p a k a	pa/paka/ 12; pakaka 12; mo'o 13
Marquesan	mrq	fire	221	143	ahi	1	a h i	
Marquesan	mrq	to burn	2102	144	tutu	6	t u t u	
Marquesan	mrq	smoke	778	145	au	2	a u	au/ahi; auahi 2
Marquesan	mrq	ash	646	146	ànahu	1	à n a h u	\C3 nahu; ka\C3 hu 1; 'ehu/ahi 1; kehu/ahi 1; ke/'ehu/ 1
Marquesan	mrq	black	163	147	kèe	5	k è e	kèe/kèe; hivahiva 6
Marquesan	mrq	white	1335	148	tea	8	t e a	tèo 9; teko 9; tavai'e 47
Marquesan	mrq	red	156	149	kuà	13	k u à	ku\C3 ; kuwa 13; pukiki 43
Marquesan	mrq	bone	1394	15	ivi	2,  5	i v i	
Marquesan	mrq	small	1246	152	iti	66	i t i	ìki 66; poto 10; kaiu 37
Marquesan	mrq	big	1202	153	nui	11	n u i	maaka 31
Marquesan	mrq	long	1203	155	ʔoa	12	ʔ o a	'oa
Marquesan	mrq	thin	1400	156	áhiáhi	5	á h i á h i	kahikahi 5; ákiaki 5
Marquesan	mrq	thick	1244	157	motoʔu	3	m o t o ʔ u	moto'u
Marquesan	mrq	narrow	1267	158	iti	9	i t i	faiti 9
Marquesan	mrq	wide	1243	159	fatea	21	f a t e a	
Marquesan	mrq	intestines	1991	16	koekoe	31	k o e k o e	
Marquesan	mrq	painful, sick	2103	160	mamae	10	m a m a e	memae 10
Marquesan	mrq	old	1229	162	koʔoua	9	k o ʔ o u a	ko'oua; koua 9; tehito 10; kakiu 34
Marquesan	mrq	new	1231	163	hou	1	h o u	
Marquesan	mrq	good	1035	164	ʔeka	14	ʔ e k a	'eka; meitaì 15; kanahau 62
Marquesan	mrq	bad, evil	1292	165	kino	9	k i n o	ìno 9; hauhau 32
Marquesan	mrq	night	1233	167	poo	1	p oo	
Marquesan	mrq	day	1225	168	ao	5	a o	oatea 27
Marquesan	mrq	year	1226	169	tau	1	t a u	hua'a 28
Marquesan	mrq	liver	1224	17	ate	1	a t e	
Marquesan	mrq	when?	1238	170	aahea	5	aa h e a	
Marquesan	mrq	to hide	602	171	pu	1	p u	pu/puni/
Marquesan	mrq	to climb	1102	172	hiti	6	h i t i	
Marquesan	mrq	at	1461	173	i	1	i	
Marquesan	mrq	in, inside	1606	174	i	4	i	ioo 5; 'oto 5
Marquesan	mrq	above	1741	175	ʔuka	9	ʔ u k a	'uka; 'una 9
Marquesan	mrq	below	1485	176	àʔo	8	à ʔ o	\C3 'o
Marquesan	mrq	this	1214	177	tenei	7,  1	t e n e i	
Marquesan	mrq	that	78	178	tena	1	t e n a	na 12; te'aa 1
Marquesan	mrq	near	1942	179	tata	9	t a t a	
Marquesan	mrq	breast	1402	18	u	1	u	
Marquesan	mrq	far	1406	180	mamao	13	m a m a o	mema'o 13
Marquesan	mrq	where?	1237	181	hea	3,  35	h e a	
Marquesan	mrq	I	1209	182	au	1	a u	='u 1
Marquesan	mrq	thou	1215	183	koe	1	k o e	'oe 1
Marquesan	mrq	he/she	262	184	ia	1	i a	
Marquesan	mrq	we	1212	185	tatou	2	t a t o u	matou 2; maua 29; taua 29
Marquesan	mrq	you	1213	186	koe	16	k o e	ko'ua 16; kootou 16; 'otou 16; kotou 16; 'oe 16
Marquesan	mrq	they	817	187	ʔatou	1	ʔ a t o u	'atou
Marquesan	mrq	what?	1236	188	aha	1	a h a	
Marquesan	mrq	who?	1235	189	ai	1	a i	
Marquesan	mrq	shoulder	1482	19	pauhihi	8	p a u h i h i	paufifi 8
Marquesan	mrq	other	197	190	ke	19	k e	
Marquesan	mrq	and	1577	192	maa	2	m aa	
Marquesan	mrq	if	1459	193	me	5	m e	
Marquesan	mrq	how?	1239	194	peehea	11	p ee h e a	
Marquesan	mrq	no, not	1269	195	ieai	10	i e a i	ie(hh)ai; tee 13
Marquesan	mrq	to count	1420	196	ta	8	t a	ta/tau/
Marquesan	mrq	One	1493	197	tahi	1,  66	t a h i	
Marquesan	mrq	Two	1498	198	ʔua	1	ʔ u a	'ua
Marquesan	mrq	Three	492	199	toʔu	1	t o ʔ u	to'u
Marquesan	mrq	left	244	2	akeake	21	a k e a k e	'ima a'ea'e 11,  21
Marquesan	mrq	Four	1500	200	faa	1,  66	f aa	
Marquesan	mrq	Five	493	201	ʔima	1	ʔ i m a	'ima
Marquesan	mrq	Six	1703	202	ono	1	o n o	
Marquesan	mrq	Seven	1704	203	fitu	1	f i t u	
Marquesan	mrq	Eight	1705	204	vaʔu	3	v a ʔ u	va'u
Marquesan	mrq	Nine	1483	205	iva	5,  66	i v a	
Marquesan	mrq	Ten	1515	206	ʔonohuʔu	5	ʔ o n o h u ʔ u	'onohu'u; 'okohu'u 5
Marquesan	mrq	Twenty	1710	207	tekau	4	t e k a u	
Marquesan	mrq	One Hundred	1634	209	ʔau	2	ʔ a u	'au
Marquesan	mrq	to think	2271	21	maákau	7	m a á k a u	
Marquesan	mrq	to fear	1419	22	metaʔu	1	m e t a ʔ u	meta'u; ha'ameta'u 1
Marquesan	mrq	blood	946	23	toto	4	t o t o	
Marquesan	mrq	head	1256	24	uʔu	1	u ʔ u	u'u; upoko 10
Marquesan	mrq	neck	1333	25	kaakii	20	k aa k ii	
Marquesan	mrq	hair	1040	26	huʔu	3	h u ʔ u	hu'u; 'ouoho 3
Marquesan	mrq	nose	1221	27	ihu	1	i h u	
Marquesan	mrq	to breathe	1407	28	menava	1	m e n a v a	ha 11
Marquesan	mrq	to sniff, smell	375	29	hoki	9	h o k i	hone 9
Marquesan	mrq	right	1019	3	atamai	7	a t a m a i	'ima oko 33
Marquesan	mrq	mouth	674	30	haha	1	h a h a	%haha; %fafa 1; nutu 2
Marquesan	mrq	tooth	1380	31	niho	1	n i h o	
Marquesan	mrq	tongue	1205	32	aʔèo	15	a ʔ è o	a'èo
Marquesan	mrq	to laugh	1355	33	kata	7	k a t a	\C3 ta 7
Marquesan	mrq	to cry	1839	34	taki	1	t a k i	tani 1; ue 38
Marquesan	mrq	to vomit	1278	35	ʔua	8	ʔ u a	'ua
Marquesan	mrq	to spit	1440	36	tufa	15	t u f a	
Marquesan	mrq	to eat	1336	37	kai	1	k a i	'ai 1
Marquesan	mrq	to cook	1100	39	tao	10	t a o	
Marquesan	mrq	leg/foot	2098	4	vae	1	v a e	
Marquesan	mrq	to drink	1401	40	inu	1	i n u	
Marquesan	mrq	to bite	1403	41	kakahu	7	k a k a h u	nennahhu 7; nahu 7
Marquesan	mrq	to suck	1421	42	ʔomo	7	ʔ o m o	'omo; omo 7
Marquesan	mrq	ear	1247	43	pua	19	p u a	pua/ìka/
Marquesan	mrq	to hear	1408	44	ʔoko	1	ʔ o k o	'oko; 'ono 1
Marquesan	mrq	eye	1248	45	konohi	4	k o n o h i	korohi 4; mata 1
Marquesan	mrq	to see	1409	46	íte	1	í t e	
Marquesan	mrq	to yawn	1028	47	mama	1	m a m a	
Marquesan	mrq	to sleep	1585	48	hiamoe	10	h i a m o e	
Marquesan	mrq	to lie down	1411	49	moe	6	m o e	
Marquesan	mrq	to walk	1443	5	hèe	6	h è e	
Marquesan	mrq	to dream	1920	50	moemoea	7,  27	m o e m o e a	
Marquesan	mrq	to sit	1416	51	noho	16	n o h o	
Marquesan	mrq	to stand	1442	52	tuu	2	t uu	
Marquesan	mrq	person/human being	683	53	ʔenata	1,  66	ʔ e n a t a	'enata; 'enana 1,  66,  37; kenana 1,  66,  37
Marquesan	mrq	man/male	1554	54	tama ʔoa	10	t a m a _ ʔ o a	tama 'oa; tane 11
Marquesan	mrq	woman/female	962	55	vehine	1,  52	v e h i n e	-hine 1,  9
Marquesan	mrq	child	2099	56	tama	6	t a m a	
Marquesan	mrq	husband	1200	57	hahana	13	h a h a n a	
Marquesan	mrq	wife	1199	58	vehine	5	v e h i n e	
Marquesan	mrq	mother	1216	59	kui	15	k u i	
Marquesan	mrq	road/path	667	6	vaà	22	v a à	va\C3 /nui
Marquesan	mrq	father	1217	60	motua	9	m o t u a	
Marquesan	mrq	house	1252	61	aika	6	a i k a	ha'e 14; fa'e 14
Marquesan	mrq	thatch/roof	2100	62	ato	1	a t o	hatu 1
Marquesan	mrq	name	1405	63	inoa	6	i n o a	ikoa 6
Marquesan	mrq	to say	1458	64	peáu	12	p e á u	
Marquesan	mrq	rope	1218	65	touà	9	t o u à	tou\C3 
Marquesan	mrq	to tie up, fasten	1094	66	fitiì	12	f i t i ì	hitiki 12; nati 13; nani 13
Marquesan	mrq	to sew	1457	67	tui	13	t u i	
Marquesan	mrq	to stab, pierce	1434	71	huki	8	h u k i	
Marquesan	mrq	to hit	1433	72	paki	6	p a k i	paki/paki; paì/paì 6; patu 7; tuki 8; tuì 8; ta 10
Marquesan	mrq	to steal	713	73	kai hue	5	k a i _ h u e	kamo 6
Marquesan	mrq	to kill	1417	74	haámate	2	h a á m a t e	kukumi 28
Marquesan	mrq	to die, be dead	1494	75	mate	1	m a t e	
Marquesan	mrq	to live, be alive	1422	76	pohué	36	p o h u é	
Marquesan	mrq	to scratch	1436	77	tuveé	33	t u v e é	
Marquesan	mrq	to cut, hack	1432	78	ʔihi	10	ʔ i h i	'ihi; 'o'oti 9; kokoti 9; ta\C3 i 1
Marquesan	mrq	stick/wood	1295	79	àkau	1	à k a u	\C3 kau
Marquesan	mrq	to turn	1588	8	kavií	15	k a v i í	
Marquesan	mrq	sharp	1396	81	koi	14,  66	k o i	
Marquesan	mrq	dull, blunt	379	82	mué	10	m u é	tumué 10; puriki 18
Marquesan	mrq	to work	1086	83	hana	10	h a n a	
Marquesan	mrq	to plant	1486	84	nanu	2	n a n u	
Marquesan	mrq	to choose	1750	85	vae	10	v a e	
Marquesan	mrq	to grow	479	86	tupu	1	t u p u	
Marquesan	mrq	to swell	1573	87	hete	5	h e t e	huhu'a 30
Marquesan	mrq	to squeeze	1414	88	hota	8	h o t a	koko 9; 'omi 10
Marquesan	mrq	to swim	1439	9	kau	5	k a u	
Marquesan	mrq	to dig	1418	90	keì	1	k e ì	keì (i)
Marquesan	mrq	to buy	1869	91	hoko	7	h o k o	ho'o 7
Marquesan	mrq	to open, uncover	1156	92	pepeu	36	p e p e u	
Marquesan	mrq	to pound, beat	354	93	tuki	2	t u k i	tuì 2
Marquesan	mrq	to throw	1456	94	tiì	9	t i ì	
Marquesan	mrq	to fall	1280	95	mekèe	10	m e k è e	maku'u 11; moku'u 11; hika (m'n) 44; hina 44; topa 44
Marquesan	mrq	bird	937	97	manu	1	m a n u	
Marquesan	mrq	feather	1201	99	huú manu	1	h u ú _ m a n u	
Ambai (Yapen)	amk	hand	1277	1	waraŋ	16	w a r a ŋ	
Ambai (Yapen)	amk	dirty	1230	10	rarika	23	r a r i k a	
Ambai (Yapen)	amk	meat/flesh	634	103	tarai-	25	t a r a i	
Ambai (Yapen)	amk	snake	730	106	tawai	24	t a w a i	
Ambai (Yapen)	amk	louse	1392	108	u|utu	1	u| u t u	
Ambai (Yapen)	amk	dust	2	11	ayo	1?	a y o	
Ambai (Yapen)	amk	fish	227	111	dia	13	d i a	
Ambai (Yapen)	amk	leaf	628	114	rerau	1	r e r a u	
Ambai (Yapen)	amk	fruit	1507	117	bo	1	b o	
Ambai (Yapen)	amk	earth/soil	1228	119	kahopa	22	k a h o p a	
Ambai (Yapen)	amk	skin	763	12	rerawa	17	r e r a w a	
Ambai (Yapen)	amk	stone	857	120	kamiai	11	k a m i a i	
Ambai (Yapen)	amk	water	948	122	mereha	11	m e r e h a	
Ambai (Yapen)	amk	sea	1474	124	ravana	22	r a v a n a	
Ambai (Yapen)	amk	salt	1274	125	ai	1?	a i	
Ambai (Yapen)	amk	lake	624	126	ruru	12	r u r u	
Ambai (Yapen)	amk	sky	1732	128	rora	19	r o r a	
Ambai (Yapen)	amk	moon	1313	129	embai	17	e m b a i	
Ambai (Yapen)	amk	back	1291	13	kuruu-	23	k u r uu	
Ambai (Yapen)	amk	thunder	1150	134	kadidu	2	k a d i d u	
Ambai (Yapen)	amk	wind	960	136	wana	22	w a n a	
Ambai (Yapen)	amk	wet	1726	141	vevasa	1?	v e v a s a	
Ambai (Yapen)	amk	heavy	1210	142	miraba	1	m i r a b a	
Ambai (Yapen)	amk	fire	221	143	adia	1	a d i a	
Ambai (Yapen)	amk	black	163	147	nu|meta	1?	n u| m e t a	
Ambai (Yapen)	amk	white	1335	148	bua	24?	b u a	
Ambai (Yapen)	amk	bone	1394	15	ina	15	i n a	
Ambai (Yapen)	amk	green	1425	151	kehe	24	k e h e	
Ambai (Yapen)	amk	small	1246	152	katui	18	k a t u i	ketui 18
Ambai (Yapen)	amk	short	1645	154	tana	22	t a n a	
Ambai (Yapen)	amk	long	1203	155	dauroi	23	d a u r o i	
Ambai (Yapen)	amk	new	1231	163	vevoru	1	v e v o r u	
Ambai (Yapen)	amk	bad, evil	1292	165	kerira	19	k e r i r a	
Ambai (Yapen)	amk	night	1233	167	diru	19	d i r u	
Ambai (Yapen)	amk	when?	1238	170	rah|ida bo-doni	1?	r a h| i d a _ b o d o n i	
Ambai (Yapen)	amk	at	1461	173	na	13	n a	
Ambai (Yapen)	amk	this	1214	177	nini	1	n i n i	
Ambai (Yapen)	amk	that	78	178	manana	1	m a n a n a	
Ambai (Yapen)	amk	breast	1402	18	ui	1	u i	
Ambai (Yapen)	amk	far	1406	180	wairoi	24	w a i r o i	
Ambai (Yapen)	amk	I	1209	182	yau	1	y a u	
Ambai (Yapen)	amk	he/she	262	184	i	1	i	
Ambai (Yapen)	amk	we	1212	185	tata	1	t a t a	amea 2
Ambai (Yapen)	amk	they	817	187	ea	1?	e a	
