concept,doculect,counterpart,cc,inferredCC,db
liver,OLD_CHURCH_SLAVONIC,jɛ̃trɪ̆tsʲɛ,liver:I,ielex:liver:2,ielex
liver,OLD_IRISH,o:a_?,liver:D,ielex:liver:12,ielex
liver,OLD_NORSE,lifr,liver:B,ielex:liver:1,ielex
liver,OLD_SWEDISH,ˈliːver,liver:B,ielex:liver:1,ielex
liver,ORIYA,pɭiha,liver:P,ielex:liver:11,ielex
liver,ORIYA,kɔlija,liver:L,ielex:liver:5,ielex
liver,OSSETIC,iɡær,liver:E,ielex:liver:4,ielex
liver,OSSETIC_DIGOR,igɐr,liver:E,ielex:liver:4,ielex
liver,OSSETIC_IRON,igɐr,liver:E,ielex:liver:4,ielex
liver,POLISH,vɔnˈtrɔba,liver:I,ielex:liver:10,ielex
liver,PORTUGUESE,ˈfiɣɐðu,liver:F,ielex:liver:7,ielex
liver,RUSSIAN,pʲɛtʃɛnʲ,liver:J,ielex:liver:3,ielex
liver,SERBO-CROATIAN,ˈjɛ̂tra,liver:I,ielex:liver:2,ielex
liver,SLOVAK,ˈpɛtʃɛɲ,liver:J,ielex:liver:3,ielex
liver,SLOVENIAN,ˈjěːtra,liver:I,ielex:liver:2,ielex
liver,SORBIAN_LOWER,ˈjɪtʂa,liver:I,ielex:liver:2,ielex
liver,SORBIAN_UPPER,ˈjatʀa,liver:I,ielex:liver:2,ielex
liver,SPANISH,iɣaðo,liver:F,ielex:liver:7,ielex
liver,SWEDISH,ˈle:vər,liver:B,ielex:liver:1,ielex
liver,UKRAINIAN,pɛˈtʂinka,liver:J,ielex:liver:3,ielex
liver,URDU,kəleʤi,liver:L,ielex:liver:5,ielex
day,ANCIENT_GREEK,hɛːméraː,day:F,ielex:day:4,ielex
day,ARMENIAN_EASTERN,oɾ,day:F,ielex:day:5,ielex
day,ASSAMESE,din,day:C,ielex:day:1,ielex
day,BELARUSIAN,dzʲɛnʲ,day:C,ielex:day:1,ielex
day,BIHARI,din,day:C,ielex:day:1,ielex
day,BRETON,ˈdɛjs,day:C,ielex:day:1,ielex
day,BULGARIAN,dɛn,day:C,ielex:day:1,ielex
day,CATALAN,diə,day:C,ielex:day:1,ielex
day,CLASSICAL_ARMENIAN,awr,day:F,ielex:day:6,ielex
day,CLASSICAL_ARMENIAN,tiu̯,day:C,ielex:day:1,ielex
day,CZECH,dɛn,day:C,ielex:day:1,ielex
day,DANISH,d̥æˀ,day:B,ielex:day:1,ielex
day,DANISH_FJOLDE,dɑw,day:B,ielex:day:2,ielex
day,DUTCH,dɑχ,day:B,ielex:day:2,ielex
day,ELFDALIAN,dɑːg,day:B,ielex:day:2,ielex
day,ENGLISH,deɪ,day:B,ielex:day:1,ielex
day,FAROESE,ˈd̥ɛaːvʊɹ,day:B,ielex:day:5,ielex
day,FRENCH,ʒuʀ,day:C,ielex:day:5,ielex
day,FRISIAN,dai,day:B,ielex:day:1,ielex
day,GERMAN,ta:k,day:B,ielex:day:2,ielex
day,GREEK,ˈme̞ra,day:F,ielex:day:4,ielex
day,GUTNISH_LAU,dɑːɡ,day:B,ielex:day:2,ielex
day,ICELANDIC,ˈd̥aːɣʏr,day:B,ielex:day:2,ielex
day,IRISH,l̪ˠaː,day:G,ielex:day:7,ielex
day,ITALIAN,dʒorno,day:C,ielex:day:1,ielex
day,LATIN,ˈdieːs,day:C,ielex:day:1,ielex
day,MACEDONIAN,den,day:C,ielex:day:1,ielex
day,MAGAHI,d̪in,day:C,ielex:day:1,ielex
day,MARATHI,waɾ,day:C,ielex:day:6,ielex
day,MARATHI,diwəs,day:C,ielex:day:1,ielex
day,MIDDLE_BRETON,ˈdeːð,day:C,ielex:day:1,ielex
day,MIDDLE_CORNISH,dɪ:ð,day:C,ielex:day:1,ielex
day,NORWEGIAN_RIKSMAL,daːɡ,day:B,ielex:day:2,ielex
day,OLD_CHURCH_SLAVONIC,dɪ̆nɪ̆,day:C,ielex:day:1,ielex
day,OLD_IRISH,laθʹe,day:G,ielex:day:7,ielex
day,OLD_NORSE,daɣr,day:B,ielex:day:2,ielex
day,OLD_SWEDISH,ˈdaːɣer,day:B,ielex:day:2,ielex
day,ORIYA,dinɔ,day:C,ielex:day:1,ielex
day,OSSETIC,bon,day:D,ielex:day:3,ielex
day,OSSETIC_DIGOR,bonɐ,day:D,ielex:day:3,ielex
day,OSSETIC_IRON,bon,day:D,ielex:day:3,ielex
day,POLISH,ʥɛɲ,day:C,ielex:day:1,ielex
day,PORTUGUESE,ˈdiɐ,day:C,ielex:day:1,ielex
day,RUSSIAN,dʲɛnʲ,day:C,ielex:day:1,ielex
day,SERBO-CROATIAN,dâːn,day:C,ielex:day:1,ielex
day,SLOVAK,ɟɛɲ,day:C,ielex:day:1,ielex
day,SLOVENIAN,dâːn,day:C,ielex:day:1,ielex
day,SORBIAN_LOWER,ʑeɲ,day:C,ielex:day:1,ielex
day,SORBIAN_UPPER,dʒen,day:C,ielex:day:1,ielex
day,SPANISH,dia,day:C,ielex:day:1,ielex
day,STAVANGERSK,dɑːɡ,day:B,ielex:day:2,ielex
day,SWEDISH,dɑːg,day:B,ielex:day:2,ielex
day,UKRAINIAN,dɛnʲ,day:C,ielex:day:1,ielex
day,URDU,d̪ɪn,day:C,ielex:day:1,ielex
year,ANCIENT_GREEK,étos,year:C,ielex:year:4,ielex
year,ARMENIAN_EASTERN,tɑˈɾi,year:D,ielex:year:9,ielex
year,ASSAMESE,bɒsɒr,year:K,ielex:year:7,ielex
year,BELARUSIAN,ɣɔd,year:H,ielex:year:5,ielex
year,BIHARI,sal,year:E,ielex:year:6,ielex
year,BRETON,blwaːs,year:G,ielex:year:3,ielex
year,BULGARIAN,ɡuˈdinə,year:H,ielex:year:5,ielex
year,CATALAN,aɲ,year:F,ielex:year:2,ielex
year,CLASSICAL_ARMENIAN,tari,year:D,ielex:year:9,ielex
year,CZECH,rɔk,year:I,ielex:year:8,ielex
year,DANISH,ɒˀ,year:B,ielex:year:1,ielex
year,DANISH_FJOLDE,oaɹ,year:B,ielex:year:1,ielex
year,DUTCH,jar,year:B,ielex:year:1,ielex
year,ELFDALIAN,ɔːr,year:B,ielex:year:1,ielex
year,ENGLISH,jɪə,year:B,ielex:year:1,ielex
year,FAROESE,ɔaːɹ,year:B,ielex:year:1,ielex
year,FRENCH,ɑ̃,year:F,ielex:year:1,ielex
year,FRISIAN,ji.ər,year:B,ielex:year:1,ielex
year,GERMAN,ja:ɐ̯,year:B,ielex:year:1,ielex
year,GREEK,xro̞ˈɲa,year:J,ielex:year:10,ielex
year,GUTNISH_LAU,ɑːr,year:B,ielex:year:1,ielex
year,ICELANDIC,auːr,year:B,ielex:year:1,ielex
year,IRISH,bʲlʲiənʲ,year:G,ielex:year:3,ielex
year,ITALIAN,anno,year:F,ielex:year:2,ielex
year,LATIN,ˈanːus,year:F,ielex:year:2,ielex
year,MACEDONIAN,ˈɡodina,year:H,ielex:year:5,ielex
year,MAGAHI,bərəs,year:K,ielex:year:7,ielex
year,MAGAHI,sɑl,year:E,ielex:year:6,ielex
year,MARATHI,wəɾʂə,year:K,ielex:year:7,ielex
year,MARATHI,sal,year:E,ielex:year:6,ielex
year,MIDDLE_BRETON,ˈbloað,year:G,ielex:year:3,ielex
year,MIDDLE_CORNISH,blɛðɛn,year:G,ielex:year:3,ielex
year,NORWEGIAN_RIKSMAL,oːɾ,year:B,ielex:year:1,ielex
year,OLD_CHURCH_SLAVONIC,lætɔ,year:M,ielex:year:4,ielex
year,OLD_IRISH,bʹlʹi:əðənʹ,year:G,ielex:year:3,ielex
year,OLD_NORSE,aːr,year:B,ielex:year:1,ielex
year,OLD_SWEDISH,aːr,year:B,ielex:year:1,ielex
year,ORIYA,bɔrsɔ,year:K,ielex:year:7,ielex
year,OSSETIC_DIGOR,anz,year:L,ielex:year:2,ielex
year,OSSETIC_IRON,až,year:L,ielex:year:6,ielex
year,POLISH,rɔk,year:I,ielex:year:8,ielex
year,PORTUGUESE,ˈɐnu,year:F,ielex:year:2,ielex
year,RUSSIAN,gɔd,year:H,ielex:year:5,ielex
year,SERBO-CROATIAN,ˈɡɔ̂dina,year:H,ielex:year:5,ielex
year,SLOVAK,rɔk,year:I,ielex:year:8,ielex
year,SLOVENIAN,ˈlěːtɔ,year:M,ielex:year:4,ielex
year,SORBIAN_LOWER,ˈlʲɪtɔ,year:M,ielex:year:4,ielex
year,SORBIAN_UPPER,ˈlɪtɔ,year:M,ielex:year:4,ielex
year,SPANISH,aɲo,year:F,ielex:year:2,ielex
year,STAVANGERSK,oːʁ,year:B,ielex:year:1,ielex
year,SWEDISH,o:r,year:B,ielex:year:1,ielex
year,UKRAINIAN,rʲik,year:I,ielex:year:8,ielex
year,URDU,sɑl,year:E,ielex:year:6,ielex
earth,ANCIENT_GREEK,kʰtʰɔ́ːn,earth:C,ielex:earth:15,ielex
earth,ANCIENT_GREEK,ɡɛ̑ː,earth:M,ielex:earth:10,ielex
earth,ASSAMESE,mati,earth:E,ielex:earth:7,ielex
earth,BELARUSIAN,zʲaˈmlʲa,earth:C,ielex:earth:1,ielex
earth,BIHARI,sənsar,earth:R,ielex:earth:5,ielex
earth,BIHARI,prithbi,earth:S,ielex:earth:8,ielex
earth,BRETON,ˈduːar,earth:G,ielex:earth:2,ielex
earth,BULGARIAN,zɘˈmʲa,earth:C,ielex:earth:1,ielex
earth,CATALAN,ˈtɛrə,earth:F,ielex:earth:3,ielex
earth,CLASSICAL_ARMENIAN,erkir,earth:U,ielex:earth:16,ielex
earth,CZECH,ˈzɛmɲɛ,earth:C,ielex:earth:1,ielex
earth,DANISH,joˀɐ̯,earth:B,ielex:earth:2,ielex
earth,DANISH,mulˀ,earth:H,ielex:earth:4,ielex
earth,DANISH_FJOLDE,juoɹ,earth:B,ielex:earth:2,ielex
earth,DUTCH,ardə,earth:B,ielex:earth:6,ielex
earth,ELFDALIAN,mʉld,earth:H,ielex:earth:4,ielex
earth,ENGLISH,ɜ:θ,earth:B,ielex:earth:11,ielex
earth,FAROESE,mɔld̥,earth:H,ielex:earth:4,ielex
earth,FAROESE,jøːɹ,earth:B,ielex:earth:2,ielex
earth,FRENCH,tɛʀ,earth:F,ielex:earth:3,ielex
earth,FRISIAN,i.ədə,earth:B,ielex:earth:6,ielex
earth,GERMAN,e:ɐ̯də,earth:B,ielex:earth:6,ielex
earth,GREEK,ʝi,earth:M,ielex:earth:12,ielex
earth,GREEK,ˈxo̞ma,earth:I,ielex:earth:1,ielex
earth,GUTNISH_LAU,muld,earth:H,ielex:earth:4,ielex
earth,GUTNISH_LAU,joːrd,earth:B,ielex:earth:2,ielex
earth,ICELANDIC,jœrð,earth:B,ielex:earth:2,ielex
earth,ICELANDIC,mɔld,earth:H,ielex:earth:4,ielex
earth,ITALIAN,tɛrra,earth:F,ielex:earth:3,ielex
earth,LATIN,ˈhumus,earth:C,ielex:earth:13,ielex
earth,LATIN,ˈterːa,earth:F,ielex:earth:3,ielex
earth,MACEDONIAN,ˈzemja,earth:C,ielex:earth:1,ielex
earth,MAGAHI,bʰuĩjɑ,earth:N,ielex:earth:9,ielex
earth,MAGAHI,ɟəmin,earth:C,ielex:earth:1,ielex
earth,MARATHI,dzəmin,earth:C,ielex:earth:1,ielex
earth,MARATHI,pɽtʰwi:,earth:S,ielex:earth:8,ielex
earth,MIDDLE_BRETON,ˈduːar,earth:G,ielex:earth:2,ielex
earth,MIDDLE_CORNISH,ti:r,earth:F,ielex:earth:3,ielex
earth,MIDDLE_CORNISH,dɔ:r,earth:G,ielex:earth:2,ielex
earth,NORWEGIAN_RIKSMAL,juːɾ,earth:B,ielex:earth:2,ielex
earth,OLD_CHURCH_SLAVONIC,zɛmʎa,earth:C,ielex:earth:1,ielex
earth,OLD_IRISH,tʹi:rʹ,earth:F,ielex:earth:3,ielex
earth,OLD_IRISH,kʹrʹe:,earth:Q,ielex:earth:14,ielex
earth,OLD_IRISH,taləṽ,earth:A,ielex:earth:3,ielex
earth,OLD_NORSE,jɔrð,earth:B,ielex:earth:2,ielex
earth,OLD_NORSE,mold,earth:H,ielex:earth:4,ielex
earth,OLD_SWEDISH,joːrð,earth:B,ielex:earth:2,ielex
earth,OLD_SWEDISH,muld,earth:H,ielex:earth:4,ielex
earth,ORIYA,bhũĩ,earth:N,ielex:earth:9,ielex
earth,ORIYA,maʈi,earth:E,ielex:earth:7,ielex
earth,OSSETIC,zæχχ,earth:T,ielex:earth:5,ielex
earth,OSSETIC_DIGOR,zɐnχɐ,earth:T,ielex:earth:5,ielex
earth,OSSETIC_IRON,žɐχχ,earth:T,ielex:earth:5,ielex
earth,POLISH,ˈʑɛmja,earth:C,ielex:earth:1,ielex
earth,PORTUGUESE,ˈtɛʀɐ,earth:F,ielex:earth:3,ielex
earth,RUSSIAN,zʲɛmlʲa,earth:C,ielex:earth:1,ielex
earth,SERBO-CROATIAN,ˈzɛ̌mʎa,earth:C,ielex:earth:1,ielex
earth,SLOVAK,zɛm,earth:C,ielex:earth:1,ielex
earth,SLOVENIAN,ˈzɛ̂ːmlja,earth:C,ielex:earth:1,ielex
earth,SORBIAN_LOWER,ˈzemja,earth:C,ielex:earth:1,ielex
earth,SORBIAN_UPPER,ˈzemja,earth:C,ielex:earth:1,ielex
earth,SPANISH,tjera,earth:F,ielex:earth:3,ielex
earth,STAVANGERSK,juːʁ,earth:B,ielex:earth:2,ielex
earth,STAVANGERSK,mɔlː,earth:H,ielex:earth:4,ielex
earth,SWEDISH,juːɖ,earth:B,ielex:earth:2,ielex
earth,SWEDISH,mɵlː,earth:H,ielex:earth:4,ielex
earth,UKRAINIAN,zɛˈmlʲa,earth:C,ielex:earth:1,ielex
earth,URDU,zəmin,earth:C,ielex:earth:1,ielex
old,ANCIENT_GREEK,palai̯ós,old:K,ielex:old:12,ielex
old,ARMENIAN_EASTERN,t͡sɛɾ,old:C,ielex:old:11,ielex
old,ARMENIAN_EASTERN,hin,old:D,ielex:old:5,ielex
old,ASSAMESE,purɒna,old:A,ielex:old:4,ielex
old,BELARUSIAN,staˈrɨ,old:I,ielex:old:1,ielex
old,BIHARI,puran,old:A,ielex:old:4,ielex
old,BRETON,ˈkoːs,old:H,ielex:old:7,ielex
old,BULGARIAN,star,old:I,ielex:old:1,ielex
old,CATALAN,bɛʎ,old:G,ielex:old:9,ielex
old,CLASSICAL_ARMENIAN,cer,old:C,ielex:old:11,ielex
old,CLASSICAL_ARMENIAN,hin,old:D,ielex:old:5,ielex
old,CZECH,ˈstariː,old:I,ielex:old:1,ielex
old,DANISH,ˈfɒːnə,old:A,ielex:old:3,ielex
old,DANISH,ˈg̥ɑməl,old:J,ielex:old:2,ielex
old,DANISH_FJOLDE,ˈɡɑməl,old:J,ielex:old:2,ielex
old,DUTCH,ɑut,old:B,ielex:old:15,ielex
old,ELFDALIAN,ˈgɔ̀mɔl,old:J,ielex:old:2,ielex
old,ENGLISH,əʊld,old:B,ielex:old:10,ielex
old,FAROESE,ˈfɔd̥nʊɹ,old:A,ielex:old:3,ielex
old,FAROESE,ˈɡ̊ɛaːmal,old:J,ielex:old:2,ielex
old,FRENCH,vjø,old:G,ielex:old:8,ielex
old,FRISIAN,ɔːᵘt,old:B,ielex:old:14,ielex
old,GERMAN,alt,old:B,ielex:old:10,ielex
old,GREEK,paˈʎo̞s,old:K,ielex:old:12,ielex
old,GUTNISH_LAU,ˈfournar,old:A,ielex:old:3,ielex
old,GUTNISH_LAU,ˈɡamːɛl,old:J,ielex:old:2,ielex
old,ICELANDIC,ˈɡ̊aːmad̥l,old:J,ielex:old:2,ielex
old,ICELANDIC,fɔrd̥n,old:A,ielex:old:3,ielex
old,IRISH,ʃan,old:D,ielex:old:5,ielex
old,ITALIAN,vekkjo,old:G,ielex:old:8,ielex
old,LATIN,ˈwetus,old:G,ielex:old:13,ielex
old,MACEDONIAN,star,old:I,ielex:old:1,ielex
old,MARATHI,dzuna,old:C,ielex:old:4,ielex
old,MIDDLE_BRETON,ˈkoːθ,old:H,ielex:old:7,ielex
old,MIDDLE_CORNISH,kɔ:θ,old:H,ielex:old:7,ielex
old,NORWEGIAN_RIKSMAL,fuːɳ,old:A,ielex:old:3,ielex
old,NORWEGIAN_RIKSMAL,ˈɡàmːəl,old:J,ielex:old:2,ielex
old,OLD_CHURCH_SLAVONIC,stɑrʊ̆,old:I,ielex:old:1,ielex
old,OLD_IRISH,sʹen,old:D,ielex:old:5,ielex
old,OLD_NORSE,forn,old:A,ielex:old:3,ielex
old,OLD_NORSE,ˈɡamalː,old:J,ielex:old:2,ielex
old,OLD_SWEDISH,ɡaːmal,old:J,ielex:old:2,ielex
old,OLD_SWEDISH,foːrn,old:A,ielex:old:3,ielex
old,ORIYA,buɽha,old:F,ielex:old:4,ielex
old,ORIYA,puruɳa,old:A,ielex:old:4,ielex
old,OSSETIC,zærond,old:C,ielex:old:6,ielex
old,OSSETIC_DIGOR,zɐrond,old:C,ielex:old:6,ielex
old,OSSETIC_IRON,žɐrond,old:C,ielex:old:6,ielex
old,POLISH,ˈstarɘ̟,old:I,ielex:old:1,ielex
old,PORTUGUESE,ˈvɛʎu,old:G,ielex:old:9,ielex
old,RUSSIAN,starɨj,old:I,ielex:old:1,ielex
old,SERBO-CROATIAN,stâr,old:I,ielex:old:1,ielex
old,SLOVAK,ˈstariː,old:I,ielex:old:1,ielex
old,SLOVENIAN,star,old:I,ielex:old:1,ielex
old,SORBIAN_LOWER,ˈstarɘ̟,old:I,ielex:old:1,ielex
old,SORBIAN_UPPER,ˈstaʀɘ̟,old:I,ielex:old:1,ielex
old,SPANISH,bjexo,old:G,ielex:old:8,ielex
old,STAVANGERSK,ˈɡàmːalə,old:J,ielex:old:2,ielex
old,SWEDISH,ˈgàmːal,old:J,ielex:old:2,ielex
old,UKRAINIAN,staˈrɪj,old:I,ielex:old:1,ielex
old,URDU,pʊɾɑnɑ,old:A,ielex:old:4,ielex
old,URDU,buɽʰɑ,old:F,ielex:old:4,ielex
dirty,ANCIENT_GREEK,hryparós,dirty:Bb,ielex:dirty:28,ielex
dirty,ASSAMESE,lɛtɛra,dirty:Ar,ielex:dirty:29,ielex
dirty,BELARUSIAN,ˈbrudnɨ,dirty:H,ielex:dirty:3,ielex
dirty,BIHARI,gənda,dirty:V,ielex:dirty:7,ielex
dirty,BRETON,ˈluːs,dirty:F,ielex:dirty:5,ielex
dirty,BULGARIAN,ˈmrɤsɘn,dirty:G,ielex:dirty:18,ielex
dirty,CATALAN,pɔrk,dirty:E,ielex:dirty:11,ielex
dirty,CATALAN,bɾut,dirty:Ab,ielex:dirty:3,ielex
dirty,CZECH,ˈʃpɪnaviː,dirty:J,ielex:dirty:8,ielex
dirty,DANISH,ˈuˌʁɛˀn,dirty:Aa,ielex:dirty:1,ielex
dirty,DANISH,ˈsɡ̊iðən,dirty:K,ielex:dirty:2,ielex
dirty,DANISH,ˈsnɑwsəð,dirty:Am,ielex:dirty:9,ielex
dirty,DANISH_FJOLDE,ˈsxetən,dirty:K,ielex:dirty:2,ielex
dirty,DANISH_FJOLDE,ˈsnɑːwsxəɹ,dirty:Am,ielex:dirty:9,ielex
dirty,DUTCH,vœyl,dirty:B,ielex:dirty:30,ielex
dirty,DUTCH,vis,dirty:B,ielex:dirty:10,ielex
dirty,ELFDALIAN,ˈdrɪ̀tʉn,dirty:L,ielex:dirty:2,ielex
dirty,ENGLISH,dɜ:tɪ,dirty:L,ielex:dirty:31,ielex
dirty,FAROESE,ˈʃiːtɪn,dirty:K,ielex:dirty:2,ielex
dirty,FAROESE,ɔuːˈɹaiːnʊɹ,dirty:Aa,ielex:dirty:1,ielex
dirty,FRENCH,sal,dirty:M,ielex:dirty:4,ielex
dirty,FRISIAN,fi:s,dirty:B,ielex:dirty:10,ielex
dirty,GERMAN,ʃmʊt͜sɪç,dirty:N,ielex:dirty:32,ielex
dirty,GREEK,ˈvro̞miˌko̞s,dirty:Y,ielex:dirty:33,ielex
dirty,GUTNISH_LAU,ˈouraɪn,dirty:Aa,ielex:dirty:1,ielex
dirty,ICELANDIC,ˈsaurʏɣʏr,dirty:Ak,ielex:dirty:6,ielex
dirty,ICELANDIC,ˈouːr̥eid̥n,dirty:Aa,ielex:dirty:1,ielex
dirty,ICELANDIC,ˈsciːtʰʏːɣʏr,dirty:K,ielex:dirty:17,ielex
dirty,IRISH,ˈsˠal̪ˠəx,dirty:M,ielex:dirty:4,ielex
dirty,ITALIAN,spɔrko,dirty:E,ielex:dirty:11,ielex
dirty,LATIN,ˈsordidus,dirty:Ba,ielex:dirty:19,ielex
dirty,MACEDONIAN,ˈnetʃist,dirty:Az,ielex:dirty:12,ielex
dirty,MAGAHI,ɡənd̪ɑ,dirty:V,ielex:dirty:7,ielex
dirty,MARATHI,məɭelə,dirty:D,ielex:dirty:13,ielex
dirty,MARATHI,gʱaneɾɖə,dirty:V,ielex:dirty:20,ielex
dirty,MIDDLE_BRETON,ˈluːs,dirty:F,ielex:dirty:5,ielex
dirty,MIDDLE_CORNISH,plɔ:z,dirty:F,ielex:dirty:5,ielex
dirty,NORWEGIAN_RIKSMAL,ˈʃɪ̀tːən,dirty:K,ielex:dirty:2,ielex
dirty,NORWEGIAN_RIKSMAL,ʉɾeːn,dirty:Aa,ielex:dirty:1,ielex
dirty,OLD_CHURCH_SLAVONIC,neʧistŭ,dirty:Az,ielex:dirty:12,ielex
dirty,OLD_IRISH,saləx,dirty:M,ielex:dirty:4,ielex
dirty,OLD_NORSE,ˈskitugr,dirty:K,ielex:dirty:17,ielex
dirty,OLD_NORSE,uːˈɣrɛinː,dirty:Aa,ielex:dirty:1,ielex
dirty,OLD_NORSE,ˈsauruɣr,dirty:Ak,ielex:dirty:6,ielex
dirty,OLD_SWEDISH,ˈsøːroɣer,dirty:Ak,ielex:dirty:6,ielex
dirty,OLD_SWEDISH,ˈskiːten,dirty:K,ielex:dirty:2,ielex
dirty,OLD_SWEDISH,ˈoːreːn,dirty:Aa,ielex:dirty:1,ielex
dirty,ORIYA,mɔiɭa,dirty:D,ielex:dirty:21,ielex
dirty,ORIYA,ɔsɔna,dirty:As,ielex:dirty:22,ielex
dirty,OSSETIC,ʧʲizi,dirty:T,ielex:dirty:14,ielex
dirty,OSSETIC_DIGOR,cumur,dirty:Ao,ielex:dirty:23,ielex
dirty,OSSETIC_IRON,čiži,dirty:T,ielex:dirty:14,ielex
dirty,POLISH,brudnɘ̟,dirty:H,ielex:dirty:3,ielex
dirty,PORTUGUESE,ˈsuʒu,dirty:Ac,ielex:dirty:16,ielex
dirty,RUSSIAN,grʲaznɨj,dirty:I,ielex:dirty:24,ielex
dirty,SERBO-CROATIAN,ˈpr̂ʎav,dirty:S,ielex:dirty:25,ielex
dirty,SLOVAK,ˈʃpinaviː,dirty:J,ielex:dirty:8,ielex
dirty,SLOVENIAN,uˈmǎːzan,dirty:R,ielex:dirty:15,ielex
dirty,SORBIAN_LOWER,ˈɲɛrʲɪʂnɘ̟,dirty:Ay,ielex:dirty:26,ielex
dirty,SORBIAN_UPPER,ˈmazanɘ̟,dirty:R,ielex:dirty:15,ielex
dirty,SPANISH,suθjo,dirty:Ac,ielex:dirty:16,ielex
dirty,STAVANGERSK,uːˈʁɛɪnə,dirty:Aa,ielex:dirty:1,ielex
dirty,STAVANGERSK,ˈʂèːdn̩,dirty:K,ielex:dirty:2,ielex
dirty,SWEDISH,ˈùːˌre:n,dirty:Aa,ielex:dirty:1,ielex
dirty,SWEDISH,ˈsmɵ̀tsɪɡ,dirty:N,ielex:dirty:27,ielex
dirty,UKRAINIAN,bruˈdnɪj,dirty:H,ielex:dirty:3,ielex
dirty,URDU,mɛlə,dirty:D,ielex:dirty:13,ielex
new,ANCIENT_GREEK,kai̯nós,new:C,ielex:new:3,ielex
new,ANCIENT_GREEK,néos,new:A,ielex:new:3,ielex
new,ARMENIAN_EASTERN,noɾ,new:A,ielex:new:2,ielex
new,ASSAMESE,nɔtun,new:A,ielex:new:1,ielex
new,BELARUSIAN,ˈnɔvɨ,new:A,ielex:new:1,ielex
new,BIHARI,nəb,new:A,ielex:new:1,ielex
new,BRETON,ˈneːves,new:A,ielex:new:1,ielex
new,BULGARIAN,nɔv,new:A,ielex:new:1,ielex
new,CATALAN,nɔuw,new:A,ielex:new:1,ielex
new,CLASSICAL_ARMENIAN,nor,new:A,ielex:new:2,ielex
new,CZECH,ˈnɔviː,new:A,ielex:new:1,ielex
new,DANISH,nyˀ,new:A,ielex:new:2,ielex
new,DANISH_FJOLDE,nøj,new:A,ielex:new:2,ielex
new,DUTCH,niw,new:A,ielex:new:2,ielex
new,ELFDALIAN,nyː,new:A,ielex:new:2,ielex
new,ENGLISH,nju:,new:A,ielex:new:2,ielex
new,FAROESE,ˈnʊd̥ʒːʊɹ,new:A,ielex:new:4,ielex
new,FRENCH,nuvo,new:A,ielex:new:1,ielex
new,FRISIAN,nɛi,new:A,ielex:new:2,ielex
new,GERMAN,nɔy,new:A,ielex:new:2,ielex
new,GREEK,ce̞ˈnurʝo̞s,new:C,ielex:new:5,ielex
new,GREEK,ˈneos,new:A,ielex:new:3,ielex
new,GUTNISH_LAU,ˈnœɪar,new:A,ielex:new:2,ielex
new,ICELANDIC,niːr,new:A,ielex:new:2,ielex
new,IRISH,uːɾˠ,new:F,ielex:new:2,ielex
new,IRISH,nˠuːə,new:A,ielex:new:2,ielex
new,ITALIAN,nwɔvo,new:A,ielex:new:1,ielex
new,LATIN,ˈnowus,new:A,ielex:new:1,ielex
new,MACEDONIAN,nov,new:A,ielex:new:1,ielex
new,MARATHI,nəwi:n,new:A,ielex:new:1,ielex
new,MIDDLE_BRETON,ˈneːveð,new:A,ielex:new:1,ielex
new,MIDDLE_CORNISH,nɔwɪθ,new:A,ielex:new:1,ielex
new,NORWEGIAN_RIKSMAL,nyː,new:A,ielex:new:2,ielex
new,OLD_CHURCH_SLAVONIC,nɔvʊ̆,new:A,ielex:new:1,ielex
new,OLD_IRISH,u:r,new:F,ielex:new:2,ielex
new,OLD_IRISH,nuʔe,new:A,ielex:new:2,ielex
new,OLD_NORSE,nyːr,new:A,ielex:new:2,ielex
new,OLD_SWEDISH,nyːr,new:A,ielex:new:2,ielex
new,ORIYA,nua,new:A,ielex:new:2,ielex
new,OSSETIC,næwæɡ,new:A,ielex:new:1,ielex
new,OSSETIC_DIGOR,nɐwɐg,new:A,ielex:new:1,ielex
new,OSSETIC_IRON,nog,new:A,ielex:new:1,ielex
new,POLISH,ˈnɔvɘ̟,new:A,ielex:new:1,ielex
new,PORTUGUESE,novu,new:A,ielex:new:1,ielex
new,RUSSIAN,nɔvɨj,new:A,ielex:new:1,ielex
new,SERBO-CROATIAN,nôv,new:A,ielex:new:1,ielex
new,SLOVAK,ˈnɔviː,new:A,ielex:new:1,ielex
new,SLOVENIAN,nɔw,new:A,ielex:new:1,ielex
new,SORBIAN_LOWER,ˈnowɘ̟,new:A,ielex:new:1,ielex
new,SORBIAN_UPPER,ˈno.ɘ̟,new:A,ielex:new:1,ielex
new,SPANISH,nweβo,new:A,ielex:new:1,ielex
new,STAVANGERSK,ˈnyːə,new:A,ielex:new:2,ielex
new,SWEDISH,nyː,new:A,ielex:new:2,ielex
new,UKRAINIAN,nɔˈvɪj,new:A,ielex:new:1,ielex
new,URDU,nəjɑ,new:A,ielex:new:2,ielex
warm,ANCIENT_GREEK,tʰermós,warm:B,ielex:warm:7,ielex
warm,ARMENIAN_EASTERN,tɑkʰ,warm:I,ielex:warm:6,ielex
warm,ARMENIAN_EASTERN,d͡ʒɛɾm,warm:B,ielex:warm:1,ielex
warm,ASSAMESE,gɒrɒm,warm:B,ielex:warm:1,ielex
warm,BELARUSIAN,ˈtsʲɔpɫɨ,warm:D,ielex:warm:2,ielex
